(337,154),0.0,0
(326,154),0.007998943328857422,0.0
(316,155),0.016000032424926758,0.0
(305,157),0.022002220153808594,0.0
(293,161),0.03200030326843262,0.0
(279,164),0.039002418518066406,0.0
(265,170),0.04699873924255371,0.0
(251,175),0.05500149726867676,0.0
(240,182),0.06300115585327148,0.0
(230,188),0.07100033760070801,0.0
(224,194),0.07899904251098633,0.0
(219,202),0.08699965476989746,0.0
(218,208),0.0950009822845459,0.0
(218,215),0.10300111770629883,0.0
(221,227),0.11100125312805176,0.0
(226,240),0.11899971961975098,0.0
(234,254),0.12799882888793945,0.0
(243,270),0.13599872589111328,0.0
(251,284),0.1439986228942871,0.0
(262,298),0.15199899673461914,0.0
(272,312),0.15999889373779297,0.0
(281,324),0.1679987907409668,0.0
(289,334),0.17599964141845703,0.0
(296,342),0.18399977684020996,0.0
(299,348),0.19199872016906738,0.0
(301,352),0.1999986171722412,0.0
(302,353),0.20799875259399414,0.0
(302,354),0.222001314163208,0.0
(301,356),0.23199892044067383,0.0
(300,356),0.23800444602966309,0.0
(299,356),0.24799895286560059,0.0
(296,356),0.256000280380249,0.0
(290,356),0.26399874687194824,0.0
(280,356),0.272000789642334,0.0
(263,355),0.2799997329711914,0.0
(243,352),0.288006067276001,0.0
(214,346),0.2949995994567871,0.0
(182,339),0.30299878120422363,0.0
(150,334),0.31099915504455566,0.0
(118,327),0.3189988136291504,0.0
(89,321),0.32799792289733887,0.0
(62,313),0.3359992504119873,0.0
(42,307),0.34399986267089844,0.0
**************
(249,181),0.0,0
(238,183),0.008004426956176758,0.0
(225,185),0.015997648239135742,0.0
(213,189),0.02399897575378418,0.0
(202,194),0.0319979190826416,0.0
(192,199),0.03999781608581543,0.0
(183,206),0.04800009727478027,0.0
(177,213),0.0559999942779541,0.0
(173,220),0.06400012969970703,0.0
(169,229),0.07200026512145996,0.0
(168,237),0.08099842071533203,0.0
(168,244),0.08899784088134766,0.0
(168,254),0.0969991683959961,0.0
(172,264),0.10499763488769531,0.0
(177,274),0.11299800872802734,0.0
(183,285),0.12099909782409668,0.0
(189,295),0.1289975643157959,0.0
(195,305),0.13699793815612793,0.0
(200,315),0.1439990997314453,0.0
(205,323),0.15199851989746094,0.0
(209,330),0.15999770164489746,0.0
(210,335),0.1679999828338623,0.0
(211,338),0.17600035667419434,0.0
(212,341),0.18400025367736816,0.0
(212,342),0.1920006275177002,0.0
(212,344),0.20000004768371582,0.0
(212,345),0.20799994468688965,0.0
(209,346),0.21599984169006348,0.0
(206,346),0.2240002155303955,0.0
(202,347),0.23199772834777832,0.0
(198,348),0.23999834060668945,0.0
(194,348),0.24799871444702148,0.0
(187,348),0.2559988498687744,0.0
(176,348),0.26399803161621094,0.0
(166,348),0.27199792861938477,0.0
(152,348),0.2799980640411377,0.0
(138,348),0.28800034523010254,0.0
(121,347),0.29600000381469727,0.0
(107,343),0.3040001392364502,0.0
(95,339),0.3120002746582031,0.0
(81,334),0.31999993324279785,0.0
(70,329),0.3289978504180908,0.0
(62,323),0.33700037002563477,0.0
**************
(291,185),0.0,0
(287,185),0.007997989654541016,0.0
(280,186),0.015999317169189453,0.0
(271,190),0.023997783660888672,0.0
(263,194),0.0319981575012207,0.0
(251,200),0.03999757766723633,0.0
(240,207),0.04799818992614746,0.0
(229,214),0.05699729919433594,0.0
(218,222),0.06499743461608887,0.0
(208,230),0.0729970932006836,0.0
(202,237),0.08099722862243652,0.0
(196,246),0.08899736404418945,0.0
(193,253),0.09699749946594238,0.0
(191,261),0.10499930381774902,0.0
(190,268),0.11299729347229004,0.0
(190,275),0.12099719047546387,0.0
(191,285),0.1289973258972168,0.0
(194,295),0.13699698448181152,0.0
(199,305),0.14499807357788086,0.0
(202,315),0.15299701690673828,0.0
