(234,136),0.0,0.0
(234,136),1155.831386696788,0.0070056915283203125
(223,139),856.6897856254758,0.0169980525970459
(215,141),593.0407403938331,0.024001598358154297
(209,143),279.4163311227087,0.032994985580444336
(206,144),240.2996541859392,0.04000687599182129
(205,145),188.71346403396927,0.04799938201904297
(203,146),139.7643786108023,0.054994821548461914
(203,147),279.4871073784688,0.06399822235107422
(202,148),339.94846677804344,0.07099604606628418
(201,151),277.77583512146015,0.07899761199951172
(201,153),411.77145101119186,0.08899617195129395
(201,156),857.0444259029067,0.09599733352661133
(201,160),1001.6805197519823,0.1029977798461914
(201,168),1030.8203986499364,0.11200165748596191
(202,176),1313.798319901554,0.11899709701538086
(205,184),1453.9266241850173,0.12699460983276367
(210,194),1619.5902716684916,0.1349947452545166
(215,205),1958.5956749258623,0.14499592781066895
(225,219),2625.737322540372,0.15199756622314453
(237,230),2430.967693125896,0.15899944305419922
(251,245),2086.3752511930024,0.1679983139038086
(265,257),2076.538050936338,0.17599940299987793
(278,268),1635.9488684572166,0.1829967498779297
(288,278),1212.6979900949943,0.19199776649475098
(296,287),988.0478128095109,0.1999964714050293
(301,294),728.8240685517627,0.20800042152404785
(305,300),515.3334053862166,0.21599745750427246
(307,304),400.0035604158057,0.22400212287902832
(307,308),340.056572249893,0.23099732398986816
(307,310),537.6602631149948,0.2389967441558838
(306,313),800.4724032536004,0.24699687957763672
(302,317),952.0973949632613,0.25499510765075684
(296,321),1213.4918658468696,0.26299476623535156
(288,323),1410.0614140136802,0.2709956169128418
(277,325),1471.0942267470218,0.2789947986602783
(266,328),1532.1575671565865,0.28699541091918945
(254,330),1532.111908116843,0.2949953079223633
(242,333),1520.6875508131513,0.3029963970184326
(230,335),1511.737844129568,0.31099534034729004
(218,337),1438.7693810653075,0.31899571418762207
(206,338),1312.4973401481172,0.3269963264465332
(195,338),1250.0906056270862,0.33499574661254883
(185,338),1250.0906056270862,0.34299516677856445
(175,338),1250.0906056270862,0.34299516677856445
*****
(209,115),0.0,0.0
(209,115),2195.5819927495822,0.007999420166015625
(189,115),1789.6973374157133,0.015999555587768555
(174,118),1562.473550886604,0.023999691009521484
(161,121),1341.9491866623819,0.031999826431274414
(150,125),1288.4870967657102,0.03999948501586914
(142,131),1288.4870967657102,0.04799962043762207
(134,138),1174.2485119045139,0.0559992790222168
(129,147),1030.7589580062975,0.06399989128112793
(126,155),1064.3344909349055,0.07199954986572266
(125,163),1314.0041698841742,0.07999992370605469
(125,172),1471.0942267470218,0.08799934387207031
(126,184),1447.0332770221203,0.09599971771240234
(130,195),1775.4349282836267,0.10499739646911621
(137,206),2031.7910720792245,0.11099720001220703
(145,217),2204.628665469571,0.11999869346618652
(157,229),2537.911784140454,0.12799930572509766
(172,243),2219.372544155546,0.13599920272827148
(189,254),1925.2465698320818,0.14399957656860352
(202,262),1816.801549865005,0.15200018882751465
(214,272),1640.5717152608083,0.15999960899353027
(224,281),1370.6679610956216,0.1679999828338623
(234,289),1025.1810738087545,0.17600035667419434
(240,296),676.0797915304544,0.18399834632873535
(244,302),419.23690770637336,0.1919994354248047
(246,305),318.68332501773614,0.19999933242797852
(247,308),336.57211836301354,0.20799970626831055
(247,310),471.48365775751324,0.21599936485290527
(245,313),696.1262117725071,0.22299718856811523
(242,315),1007.7351270330074,0.23099708557128906
(235,316),1263.9440460860312,0.2389979362487793
(226,317),1573.7065997941943,0.24699759483337402
(215,319),1688.703915805504,0.25499796867370605
(201,320),1812.6043662916325,0.2629971504211426
(188,320),1874.996200211596,0.2709970474243164
(172,320),1705.6471611066706,0.27899718284606934
(158,320),1764.4873233116446,0.28799939155578613
(143,320),1692.094653032106,0.29599928855895996
(128,320),1532.2032289178155,0.303999662399292
(116,318),1471.1380706425527,0.3119993209838867
(104,315),1397.6021312996272,0.31999897956848145
(93,313),1397.6021312996272,0.31999897956848145
*****
(291,130),0.0,0.0
(291,130),1687.4965801904364,0.008002281188964844
(277,130),1588.127671509508,0.016000032424926758
(264,130),1656.2572468190126,0.025003433227539062
(250,130),1654.895232421258,0.033002376556396484
(236,133),1471.0723057792418,0.04100227355957031
(224,135),1288.256735544596,0.04900240898132324
(213,138),1025.0741393064275,0.05700492858886719
(205,143),1025.3491588248057,0.06500244140625
(200,148),1034.5724045371921,0.07300066947937012
(195,156),955.9645066127424,0.08100223541259766
(193,163),1001.9491908595169,0.08900237083435059
(192,171),1017.4393863846841,0.09700226783752441
(192,179),1126.7324901938423,0.10500216484069824
(195,187),1207.0730485357985,0.11300230026245117
(198,196),1404.5099695694585,0.121002197265625
(202,205),1681.6995978225707,0.12900233268737793
(210,215),2077.59205696369,0.13700222969055176
(220,225),2346.000834947252,0.1450023651123047
(234,238),2216.7970217532134,0.15300250053405762
(248,250),1913.1781145359582,0.16100215911865234
(261,261),1520.4407675563587,0.16900229454040527
(272,269),1320.1332552455308,0.17600011825561523
(279,275),1112.6957061901169,0.18400001525878906
(286,283),728.8675097634364,0.1920013427734375
(290,289),455.01272618836555,0.20000004768371582
(292,293),374.993652212785,0.20800113677978516
(292,296),437.47955656216476,0.21600031852722168
(292,299),503.89759675030695,0.22400188446044922
(292,303),474.2781795357522,0.23200011253356934
(291,307),542.2513734578743,0.24100089073181152
(288,310),728.6503554754942,0.24900245666503906
(284,313),870.5225031597321,0.2570056915283203
(278,316),1091.903857228633,0.2650024890899658
(271,318),1414.136241182743,0.27300000190734863
(261,320),1534.5028997780882,0.28000330924987793
(250,321),1529.479719495091,0.28800272941589355
(238,321),1705.9102970463662,0.29700255393981934
(224,321),1812.4963268712095,0.30500245094299316
(209,321),1812.4423119905828,0.3130025863647461
(195,321),1812.5233355188652,0.3210029602050781
(180,321),1812.5503449714636,0.32900238037109375
(166,321),1692.119867156188,0.3370025157928467
(151,321),1459.05249281032,0.3450024127960205
(139,319),1202.2986455562166,0.35300278663635254
(128,317),1007.9754358745558,0.36100125312805176
(120,316),1007.9754358745558,0.36100125312805176
*****
(283,138),0.0,0.0
(283,138),1349.2069420617916,0.007999897003173828
(274,140),1606.8188732772076,0.015999794006347656
(262,143),1562.5201168266078,0.02400040626525879
(249,146),1485.6271673609783,0.03199958801269531
(238,150),1370.7088094926146,0.040000200271606445
(227,155),1286.9703368558844,0.04799985885620117
(218,159),1333.493569872987,0.0559999942779541
(209,165),1017.4090648413558,0.06299805641174316
(202,171),799.9874097020293,0.07200026512145996
(197,176),755.2113499222378,0.08000016212463379
(194,182),773.1037783517661,0.08799982070922852
(192,187),814.8986492110176,0.09599971771240234
(191,194),1069.9371078866416,0.10399985313415527
(191,200),1520.4407675563587,0.11199808120727539
(193,211),1670.7298603242732,0.11899781227111816
(197,222),2050.20937948992,0.1269974708557129
(205,233),2481.1741269168174,0.13499736785888672
(217,248),2562.874989853185,0.14299750328063965
(231,263),2434.2878285435218,0.1509997844696045
(246,277),2035.1517113966938,0.1589975357055664
(260,289),1681.7246574219898,0.16699743270874023
(270,299),1464.4188465028826,0.17499732971191406
(280,307),1282.313752503897,0.182997465133667
(288,314),1075.2724564702119,0.19099831581115723
(294,322),868.3277459909883,0.19899773597717285
(298,328),673.094087410182,0.20699739456176758
(301,334),515.387158740278,0.21499896049499512
(302,338),503.9276335646101,0.22299742698669434
(303,342),380.17188770328784,0.23099780082702637
(303,346),312.4714296356999,0.2389974594116211
(302,348),450.67284947203814,0.24699926376342773
(300,350),670.7400412627303,0.25499820709228516
(296,352),948.4233385048058,0.26399803161621094
(289,353),1188.9463064477761,0.2719995975494385
