(335,148),0.0,0
(324,150),0.0069997310638427734,0.00000
(314,152),0.014999151229858398,0.00000
(304,155),0.023003339767456055,0.00000
(295,158),0.03200030326843262,0.00000
(287,162),0.040004730224609375,0.00000
(281,167),0.047998905181884766,0.00000
(277,173),0.05399894714355469,0.00000
(275,179),0.06300115585327148,0.00000
(274,185),0.07100057601928711,0.00000
(274,192),0.07900071144104004,0.00000
(274,204),0.08700037002563477,0.00000
(277,215),0.09599828720092773,0.00000
(282,227),0.10399818420410156,0.00000
(288,242),0.11100053787231445,0.00000
(297,257),0.11900043487548828,0.00000
(306,273),0.1270003318786621,0.00000
(313,286),0.13500237464904785,0.00000
(321,298),0.141998291015625,0.00000
(328,307),0.15000033378601074,0.00000
(333,317),0.1589980125427246,0.00000
(338,325),0.16700100898742676,0.00000
(340,329),0.17500066757202148,0.00000
(341,332),0.18300104141235352,0.00000
(342,334),0.19199824333190918,0.00000
(342,336),0.20600271224975586,0.00000
(341,337),0.2149980068206787,0.00000
(339,337),0.22300076484680176,0.00000
(336,338),0.23099827766418457,0.00000
(333,339),0.23900198936462402,0.00000
(329,339),0.2480003833770752,0.00000
(322,339),0.25600433349609375,0.00000
(314,339),0.2630002498626709,0.00000
(305,339),0.2709999084472656,0.00000
(293,339),0.27899909019470215,0.00000
(281,337),0.2869985103607178,0.00000
(267,333),0.29599833488464355,0.00000
(254,331),0.3039982318878174,0.00000
(240,328),0.31099843978881836,0.00000
**************
(291,162),0.0,0
(279,167),0.007997751235961914,0.00000
(267,171),0.01600193977355957,0.00000
(257,175),0.023996829986572266,0.00000
(250,180),0.0319974422454834,0.00000
(245,185),0.03999686241149902,0.00000
(241,191),0.04799699783325195,0.00000
(239,198),0.05599784851074219,0.00000
(238,206),0.06399655342102051,0.00000
(238,215),0.07199740409851074,0.00000
(240,226),0.07999730110168457,0.00000
(243,238),0.0879976749420166,0.00000
(248,252),0.09599685668945312,0.00000
(256,270),0.10399699211120605,0.00000
(265,286),0.11199688911437988,0.00000
(275,304),0.11999797821044922,0.00000
(285,320),0.12799692153930664,0.00000
(292,333),0.13399720191955566,0.00000
(297,343),0.1439969539642334,0.00000
(301,351),0.14999818801879883,0.00000
(303,357),0.15999746322631836,0.00000
(304,360),0.1660006046295166,0.00000
(304,362),0.1759967803955078,0.00000
(304,364),0.1829996109008789,0.00000
(302,366),0.19199776649475098,0.00000
(299,368),0.1999986171722412,0.00000
(293,369),0.20799922943115234,0.00000
(286,370),0.2160036563873291,0.00000
(279,371),0.22399687767028809,0.00000
(271,372),0.2319962978363037,0.00000
(262,372),0.23999691009521484,0.00000
(251,372),0.24799680709838867,0.00000
(239,372),0.2559971809387207,0.00000
(223,372),0.26399683952331543,0.00000
(207,370),0.27199697494506836,0.00000
(194,368),0.2799971103668213,0.00000
(180,364),0.2879970073699951,0.00000
**************
(294,169),0.0,0
(280,172),0.00800180435180664,0.00000
(266,177),0.016000032424926758,0.00000
(252,183),0.024003028869628906,0.00000
(242,189),0.03299999237060547,0.00000
(233,196),0.04100489616394043,0.00000
(228,202),0.048999786376953125,0.00000
(225,209),0.05699944496154785,0.00000
(223,216),0.0650017261505127,0.00000
(222,224),0.07299995422363281,0.00000
(222,235),0.08100008964538574,0.00000
(223,247),0.08900070190429688,0.00000
(226,260),0.0970008373260498,0.00000
(231,274),0.10500121116638184,0.00000
(239,290),0.11300063133239746,0.00000
(247,303),0.12099981307983398,0.00000
(254,316),0.12899994850158691,0.00000
(261,327),0.13700056076049805,0.00000
(266,337),0.14499998092651367,0.00000
(272,346),0.1530001163482666,0.00000
(276,352),0.15900206565856934,0.00000
(278,356),0.16900062561035156,0.00000
(278,359),0.1750016212463379,0.00000
(279,362),0.18500089645385742,0.00000
(279,364),0.20000219345092773,0.00000
(277,366),0.20800209045410156,0.00000
(275,366),0.21599984169006348,0.00000
(272,367),0.22400212287902832,0.00000
(268,368),0.23200082778930664,0.00000
(262,369),0.24000191688537598,0.00000
(257,369),0.248002290725708,0.00000
(249,369),0.25600194931030273,0.00000
(238,369),0.26400232315063477,0.00000
(225,369),0.2720022201538086,0.00000
(210,368),0.28100085258483887,0.00000
(195,365),0.2890021800994873,0.00000
(181,362),0.2970004081726074,0.00000
(169,359),0.30499982833862305,0.00000
(158,355),0.31099987030029297,0.00000
**************
(306,168),0.0,0
(296,171),0.008002281188964844,0.00000
(287,175),0.0149993896484375,0.00000
(278,180),0.022998332977294922,0.00000
(271,183),0.030997753143310547,0.00000
(265,187),0.03899693489074707,0.00000
(260,190),0.045996904373168945,0.00000
(255,195),0.05399799346923828,0.00000
(253,200),0.06299638748168945,0.00000
(252,204),0.0709984302520752,0.00000
(251,211),0.07799839973449707,0.00000
(249,218),0.0859980583190918,0.00000
(248,226),0.09399795532226562,0.00000
(248,233),0.10199689865112305,0.00000
(248,241),0.11099720001220703,0.00000
(248,251),0.11899757385253906,0.00000
(250,260),0.1269972324371338,0.00000
(252,271),0.13499760627746582,0.00000
(256,282),0.1439979076385498,0.00000
(261,293),0.14999890327453613,0.00000
(265,304),0.1589982509613037,0.00000
(270,315),0.16699790954589844,0.00000
(273,325),0.17499923706054688,0.00000
(276,333),0.182999849319458,0.00000
(280,339),0.19100117683410645,0.00000
(283,345),0.1979994773864746,0.00000
(284,348),0.20802092552185059,0.00000
(284,350),0.21499967575073242,0.00000
(285,353),0.22299981117248535,0.00000
(285,354),0.22999954223632812,0.00000
(285,356),0.23799896240234375,0.00000
(282,358),0.24599790573120117,0.00000
(279,358),0.2559988498687744,0.00000
(274,359),0.2629983425140381,0.00000
(267,360),0.2709982395172119,0.00000
(259,361),0.2779974937438965,0.00000
(251,361),0.28600025177001953,0.00000
(240,361),0.29399752616882324,0.00000
(228,361),0.30201196670532227,0.00000
(215,361),0.31099987030029297,0.00000
(202,361),0.3189995288848877,0.00000
(188,361),0.32799816131591797,0.00000
